latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
43.32327,-98.50777,318.5,1.9,1.35,2022-04-02,1756,T,77,6.1NRT,291.78,34.1,D
43.09498,-98.07768,306.64,2.04,1.39,2022-04-02,1756,T,56,6.1NRT,293.2,11.45,D
42.64421,-97.06622,309.84,2.39,1.49,2022-04-02,1756,T,50,6.1NRT,291.44,22.01,D
42.64868,-97.06963,309.29,2.39,1.49,2022-04-02,1756,T,66,6.1NRT,291.55,21.9,D
42.63582,-97.075,308.53,2.39,1.49,2022-04-02,1756,T,64,6.1NRT,291.9,20.51,D
42.62941,-97.04737,305.77,2.4,1.49,2022-04-02,1756,T,57,6.1NRT,291.57,14.02,D
42.78058,-98.30896,302.91,2.02,1.38,2022-04-02,1756,T,30,6.1NRT,290.26,6.89,D
42.02797,-97.31745,303.46,2.41,1.5,2022-04-02,1756,T,43,6.1NRT,289.26,15.72,D
40.72562,-96.93719,305.83,2.75,1.59,2022-04-02,1756,T,50,6.1NRT,292.19,19.47,D
40.72247,-96.94408,305.68,2.75,1.59,2022-04-02,1756,T,48,6.1NRT,292.16,19.02,D
40.82927,-97.70786,320.74,2.47,1.51,2022-04-02,1756,T,78,6.1NRT,290.03,62.58,D
40.83529,-97.71194,316.4,2.47,1.51,2022-04-02,1756,T,73,6.1NRT,290.15,44.09,D
40.39306,-96.49115,307.61,2.99,1.64,2022-04-02,1756,T,56,6.1NRT,292.49,23.93,D
40.36773,-98.16811,308.4,2.39,1.49,2022-04-02,1756,T,55,6.1NRT,291.94,18.66,D
40.37263,-98.17283,314.04,2.39,1.49,2022-04-02,1756,T,68,6.1NRT,291.62,32.76,D
40.01564,-97.14249,309.09,2.8,1.6,2022-04-02,1756,T,58,6.1NRT,290.22,28.37,D
39.77752,-96.75497,308.9,3,1.65,2022-04-02,1756,T,57,6.1NRT,294.48,25.63,D
39.9027,-97.33654,307,2.75,1.59,2022-04-02,1756,T,47,6.1NRT,293.53,15.47,D
39.89925,-97.34322,307.16,2.75,1.59,2022-04-02,1756,T,49,6.1NRT,293.82,15.22,D
39.90282,-98.61588,342.98,2.31,1.47,2022-04-02,1756,T,92,6.1NRT,296.06,150.53,D
39.89688,-98.58982,316.65,2.32,1.47,2022-04-02,1756,T,72,6.1NRT,293.88,35.7,D
39.90632,-98.62147,334.93,2.31,1.47,2022-04-02,1756,T,88,6.1NRT,296.27,103.79,D
39.90052,-98.59528,327.16,2.32,1.47,2022-04-02,1756,T,83,6.1NRT,294.52,69.94,D
39.32439,-97.2968,316.9,2.87,1.62,2022-04-02,1756,T,72,6.1NRT,294.36,52.48,D
39.3105,-97.30249,335.74,2.87,1.62,2022-04-02,1756,T,88,6.1NRT,293.66,153.1,D
39.32264,-97.3029,324.18,2.87,1.62,2022-04-02,1756,T,80,6.1NRT,294.71,83.49,D
39.30876,-97.30867,329.62,2.87,1.62,2022-04-02,1756,T,84,6.1NRT,293.16,110.13,D
38.97074,-96.11462,306.27,3.45,1.75,2022-04-02,1756,T,42,6.1NRT,290.75,31.7,D
38.96116,-96.07646,322.18,3.47,1.75,2022-04-02,1756,T,78,6.1NRT,291.08,111.36,D
39.05671,-96.52497,326.08,3.25,1.7,2022-04-02,1756,T,82,6.1NRT,293.4,116.44,D
39.04779,-96.48901,311.45,3.26,1.71,2022-04-02,1756,T,63,6.1NRT,291.5,41.94,D
38.85678,-95.73102,306.51,3.66,1.79,2022-04-02,1756,T,44,6.1NRT,289.07,40.58,D
39.0421,-96.53105,316.98,3.25,1.7,2022-04-02,1756,T,73,6.1NRT,292.13,66.9,D
39.04535,-96.53668,320.51,3.25,1.7,2022-04-02,1756,T,77,6.1NRT,292.4,82.27,D
38.76637,-96.25424,306.13,3.43,1.74,2022-04-02,1756,T,41,6.1NRT,290.39,30.6,D
38.65236,-95.87378,313.99,3.64,1.79,2022-04-02,1756,T,69,6.1NRT,290.43,69.12,D
38.60583,-95.76006,318.01,3.71,1.8,2022-04-02,1756,T,71,6.1NRT,289.79,88.63,D
38.5953,-95.71968,313.34,3.73,1.81,2022-04-02,1756,T,51,6.1NRT,289.51,65.05,D
38.77176,-96.25884,312.24,3.43,1.74,2022-04-02,1756,T,65,6.1NRT,290.74,56.06,D
38.64476,-95.88386,308.14,3.64,1.79,2022-04-02,1756,T,55,6.1NRT,289.85,44.14,D
38.61433,-95.76366,310.67,3.71,1.8,2022-04-02,1756,T,62,6.1NRT,289.92,56.3,D
38.604,-95.72301,315.4,3.73,1.81,2022-04-02,1756,T,67,6.1NRT,289.66,83.3,D
38.74979,-96.63,307.97,3.26,1.71,2022-04-02,1756,T,52,6.1NRT,292.7,30.54,D
38.7408,-96.59415,340.23,3.28,1.71,2022-04-02,1756,T,86,6.1NRT,292.77,232.4,D
38.44014,-95.42416,314.97,3.92,1.84,2022-04-02,1756,T,71,6.1NRT,289.49,89.15,D
38.97993,-97.62923,306.94,2.8,1.6,2022-04-02,1756,T,41,6.1NRT,293.79,16.27,D
38.74393,-96.59777,340.72,3.28,1.71,2022-04-02,1756,T,91,6.1NRT,293.23,238.09,D
38.97718,-97.63529,311.69,2.8,1.6,2022-04-02,1756,T,64,6.1NRT,294.18,32.76,D
38.43444,-95.43136,317.34,3.92,1.84,2022-04-02,1756,T,74,6.1NRT,289.9,105.33,D
38.64546,-96.3971,309.08,3.39,1.74,2022-04-02,1756,T,57,6.1NRT,290.86,37.26,D
38.63977,-96.43993,312.32,3.37,1.73,2022-04-02,1756,T,65,6.1NRT,291.57,50.59,D
38.63056,-96.40318,333.13,3.39,1.74,2022-04-02,1756,T,87,6.1NRT,292.15,180.05,D
38.72319,-96.83989,309.51,3.18,1.69,2022-04-02,1756,T,58,6.1NRT,292.67,33.76,D
38.7146,-96.80521,318.66,3.19,1.69,2022-04-02,1756,T,75,6.1NRT,293.01,74.26,D
38.48853,-96.04121,324.74,3.6,1.78,2022-04-02,1756,T,81,6.1NRT,290.26,126.59,D
38.63549,-96.40831,332.22,3.39,1.74,2022-04-02,1756,T,86,6.1NRT,292.81,168.42,D
38.71721,-96.81129,317.87,3.19,1.69,2022-04-02,1756,T,74,6.1NRT,293.38,69.47,D
38.62054,-96.41417,308.94,3.39,1.74,2022-04-02,1756,T,47,6.1NRT,290.47,36.47,D
38.70266,-96.81715,307.58,3.19,1.69,2022-04-02,1756,T,38,6.1NRT,291.03,24.12,D
38.49578,-96.04562,322.49,3.6,1.78,2022-04-02,1756,T,79,6.1NRT,290.44,118.58,D
38.33099,-96.21118,311.37,3.55,1.77,2022-04-02,1756,T,64,6.1NRT,290.81,55.97,D
38.55156,-97.29915,309.47,3.02,1.65,2022-04-02,1756,T,61,6.1NRT,293,30.31,D
38.5435,-97.26606,306.16,3.03,1.66,2022-04-02,1756,T,48,6.1NRT,292.46,19.59,D
38.23557,-96.03445,307.8,3.66,1.79,2022-04-02,1756,T,54,6.1NRT,290.8,41.04,D
38.66009,-97.81231,320.66,2.79,1.6,2022-04-02,1756,T,78,6.1NRT,294.29,65.75,D
38.5373,-97.3046,305.76,3.02,1.65,2022-04-02,1756,T,26,6.1NRT,291.67,17.27,D
38.55161,-97.30428,308.81,3.02,1.65,2022-04-02,1756,T,59,6.1NRT,293.09,28.36,D
38.54373,-97.27107,308.67,3.03,1.66,2022-04-02,1756,T,59,6.1NRT,292.38,28.08,D
38.65727,-97.81864,318.91,2.79,1.6,2022-04-02,1756,T,76,6.1NRT,294.31,59,D
38.22774,-96.04298,308.38,3.66,1.79,2022-04-02,1756,T,57,6.1NRT,290.7,44.01,D
38.24521,-96.37965,308.81,3.49,1.76,2022-04-02,1756,T,59,6.1NRT,291.21,39.85,D
38.31667,-96.79527,308.35,3.28,1.71,2022-04-02,1756,T,57,6.1NRT,291.32,35.91,D
38.25107,-96.38392,307.63,3.49,1.76,2022-04-02,1756,T,52,6.1NRT,291.17,32.74,D
38.32018,-96.8007,308.8,3.28,1.71,2022-04-02,1756,T,58,6.1NRT,291.32,38.27,D
38.15111,-96.38293,307.55,3.51,1.76,2022-04-02,1756,T,52,6.1NRT,290.75,33.84,D
38.04099,-95.94973,339.8,3.75,1.81,2022-04-02,1756,T,91,6.1NRT,292.44,277.34,D
38.03049,-95.90881,330.88,3.78,1.82,2022-04-02,1756,T,86,6.1NRT,291.8,190.45,D
38.27289,-96.93602,318.5,3.23,1.7,2022-04-02,1756,T,75,6.1NRT,292.67,79.2,D
38.26418,-96.90086,312.62,3.25,1.7,2022-04-02,1756,T,67,6.1NRT,292.07,52.56,D
38.13605,-96.38924,311.27,3.51,1.76,2022-04-02,1756,T,65,6.1NRT,290.86,51.7,D
38.02546,-95.95603,336.57,3.75,1.81,2022-04-02,1756,T,89,6.1NRT,292.02,242.23,D
38.01497,-95.91533,333.94,3.78,1.82,2022-04-02,1756,T,87,6.1NRT,290.73,219.79,D
38.03933,-95.91018,315.64,3.78,1.82,2022-04-02,1756,T,42,6.1NRT,291.06,71.07,D
38.27566,-96.94007,314.16,3.23,1.7,2022-04-02,1756,T,69,6.1NRT,292.47,58.31,D
38.26715,-96.90481,312.87,3.25,1.7,2022-04-02,1756,T,67,6.1NRT,292.35,53.27,D
38.14201,-96.39178,317.86,3.51,1.76,2022-04-02,1756,T,74,6.1NRT,291.18,84.55,D
38.03407,-95.9576,339.58,3.75,1.81,2022-04-02,1756,T,91,6.1NRT,292.25,261.18,D
38.02381,-95.91671,347.47,3.78,1.82,2022-04-02,1756,T,94,6.1NRT,292.18,363.05,D
38.01854,-95.96391,315.34,3.75,1.81,2022-04-02,1756,T,68,6.1NRT,291.25,71.93,D
38.00829,-95.92325,319.14,3.78,1.82,2022-04-02,1756,T,76,6.1NRT,289.9,96.69,D
37.75244,-95.06775,310.84,4.31,1.92,2022-04-02,1756,T,64,6.1NRT,289.67,78.13,D
38.17652,-96.86356,327.64,3.28,1.71,2022-04-02,1756,T,83,6.1NRT,292.63,135.02,D
38.17998,-96.8691,325.69,3.28,1.71,2022-04-02,1756,T,82,6.1NRT,292.4,121.85,D
38.17128,-96.83298,306.17,3.3,1.72,2022-04-02,1756,T,44,6.1NRT,291.7,27.65,D
38.04954,-96.60207,318.31,3.43,1.74,2022-04-02,1756,T,75,6.1NRT,291.28,85.23,D
37.81802,-96.19031,328.31,3.68,1.8,2022-04-02,1756,T,84,6.1NRT,291.78,163.36,D
37.82626,-96.19402,306.42,3.68,1.8,2022-04-02,1758,T,47,6.1NRT,291.62,32.25,D
37.81089,-96.20044,326.14,3.68,1.8,2022-04-02,1758,T,82,6.1NRT,291.21,144.6,D
37.90138,-96.83385,330.83,3.35,1.73,2022-04-02,1758,T,65,6.1NRT,292.89,154.75,D
37.78891,-96.38264,325.2,3.6,1.78,2022-04-02,1758,T,81,6.1NRT,293.08,126.69,D
37.77912,-96.34373,319.73,3.62,1.78,2022-04-02,1758,T,76,6.1NRT,293.08,91.08,D
37.88652,-96.83969,317.39,3.35,1.73,2022-04-02,1758,T,56,6.1NRT,291.62,75.38,D
37.77368,-96.38894,328.71,3.6,1.78,2022-04-02,1758,T,84,6.1NRT,292.4,154.48,D
37.76385,-96.35004,324.6,3.62,1.78,2022-04-02,1758,T,81,6.1NRT,292.09,125.02,D
37.65053,-95.90611,308.86,3.87,1.83,2022-04-02,1758,T,59,6.1NRT,290.94,50.58,D
37.8905,-96.84305,312.36,3.35,1.73,2022-04-02,1758,T,33,6.1NRT,291.83,45.36,D
37.7803,-96.39098,338.48,3.6,1.78,2022-04-02,1758,T,90,6.1NRT,293.25,236.11,D
37.77073,-96.35207,332.7,3.62,1.78,2022-04-02,1758,T,87,6.1NRT,293.6,183.05,D
37.64441,-95.91353,306.25,3.87,1.83,2022-04-02,1758,T,46,6.1NRT,290.69,38.39,D
38.1534,-98.75027,308.5,2.53,1.53,2022-04-02,1758,T,56,6.1NRT,293.61,19.9,D
37.48212,-96.12362,311.34,3.8,1.82,2022-04-02,1758,T,64,6.1NRT,292.05,55.65,D
37.47153,-96.0826,322.45,3.82,1.83,2022-04-02,1758,T,79,6.1NRT,292.45,124.51,D
38.1469,-98.75762,309.24,2.53,1.53,2022-04-02,1758,T,58,6.1NRT,293.08,21.19,D
37.48078,-96.08425,320.53,3.82,1.83,2022-04-02,1758,T,73,6.1NRT,292.33,110.37,D
37.48034,-96.21879,337.08,3.75,1.81,2022-04-02,1758,T,84,6.1NRT,293.13,246.95,D
37.47018,-96.17861,333.81,3.78,1.82,2022-04-02,1758,T,87,6.1NRT,293.51,207.68,D
37.46477,-96.22491,325.34,3.75,1.81,2022-04-02,1758,T,81,6.1NRT,292.55,140.89,D
37.45456,-96.18469,326.8,3.78,1.82,2022-04-02,1758,T,83,6.1NRT,293.17,150.75,D
37.42319,-96.06149,312.22,3.85,1.83,2022-04-02,1758,T,66,6.1NRT,292.25,56.73,D
37.41261,-96.0201,320.27,3.87,1.83,2022-04-02,1758,T,73,6.1NRT,292.49,108.61,D
37.38675,-96.12167,307.06,3.82,1.83,2022-04-02,1758,T,51,6.1NRT,292.2,34.58,D
37.45797,-96.23415,308.95,3.75,1.81,2022-04-02,1758,T,58,6.1NRT,291.87,43.29,D
37.448,-96.19399,317.93,3.78,1.82,2022-04-02,1758,T,74,6.1NRT,292.16,89.32,D
37.40687,-96.02893,327.51,3.87,1.83,2022-04-02,1758,T,83,6.1NRT,292.58,157.48,D
37.46577,-96.53795,312.21,3.6,1.78,2022-04-02,1758,T,66,6.1NRT,292.82,54.58,D
37.45604,-96.49895,323.69,3.62,1.78,2022-04-02,1758,T,80,6.1NRT,293.64,122.64,D
37.76799,-97.90914,313.77,2.91,1.63,2022-04-02,1758,T,59,6.1NRT,292.24,47.73,D
37.36995,-96.35911,307.47,3.71,1.8,2022-04-02,1758,T,53,6.1NRT,292.53,37.04,D
37.76666,-97.91486,315.41,2.91,1.63,2022-04-02,1758,T,71,6.1NRT,292.16,52.25,D
36.88062,-95.27927,310.37,4.44,1.94,2022-04-02,1758,T,63,6.1NRT,292.49,65.32,D
36.86805,-95.23228,313.65,4.47,1.94,2022-04-02,1758,T,69,6.1NRT,292.03,88.02,D
36.87911,-95.28489,307.83,4.44,1.94,2022-04-02,1758,T,56,6.1NRT,292.53,51.24,D
36.86681,-95.23787,316.63,4.47,1.94,2022-04-02,1758,T,73,6.1NRT,292.2,110.37,D
36.98252,-95.89047,325.07,4.05,1.87,2022-04-02,1758,T,81,6.1NRT,293.51,155.63,D
36.99456,-95.89251,320.66,4.05,1.87,2022-04-02,1758,T,78,6.1NRT,293.75,119.42,D
37.12085,-96.73954,327.46,3.57,1.77,2022-04-02,1758,T,83,6.1NRT,294.46,145.84,D
37.11134,-96.70145,324.12,3.6,1.78,2022-04-02,1758,T,81,6.1NRT,293.87,122.83,D
37.15897,-97.0919,327.33,3.39,1.74,2022-04-02,1758,T,83,6.1NRT,292.65,133.97,D
37.15304,-97.13371,305.18,3.37,1.73,2022-04-02,1758,T,25,6.1NRT,291.49,22.16,D
37.14402,-97.09765,316.65,3.39,1.74,2022-04-02,1758,T,73,6.1NRT,291.42,72.73,D
37.10719,-96.95089,306.82,3.47,1.75,2022-04-02,1758,T,29,6.1NRT,291.56,27.51,D
37.09795,-96.91416,315.92,3.49,1.76,2022-04-02,1758,T,73,6.1NRT,293.03,68.84,D
37.112,-96.74794,321.77,3.57,1.77,2022-04-02,1758,T,79,6.1NRT,294,101.12,D
37.10268,-96.70972,327.43,3.6,1.78,2022-04-02,1758,T,83,6.1NRT,293.65,141.48,D
37.14843,-97.10097,335.86,3.39,1.74,2022-04-02,1758,T,89,6.1NRT,292.32,206.36,D
37.10342,-96.91692,310.67,3.49,1.76,2022-04-02,1758,T,64,6.1NRT,292.72,46.26,D
37.08836,-96.92304,308.94,3.49,1.76,2022-04-02,1758,T,60,6.1NRT,292.42,38.97,D
36.8278,-98.32383,312.71,2.91,1.63,2022-04-02,1758,T,64,6.1NRT,296.31,35.49,D
36.82038,-98.29243,316.2,2.93,1.63,2022-04-02,1758,T,66,6.1NRT,298.15,48.79,D
38.65895,-108.02925,325.78,1,1,2022-04-02,1758,T,81,6.1NRT,307.47,13.73,D
36.81964,-98.29948,319.46,2.93,1.63,2022-04-02,1758,T,68,6.1NRT,298.01,57.58,D
36.31259,-96.6702,306.1,3.8,1.82,2022-04-02,1758,T,34,6.1NRT,293.06,30.89,D
36.3023,-96.62964,309.58,3.82,1.83,2022-04-02,1758,T,58,6.1NRT,293.13,48.12,D
36.31129,-96.63071,309.33,3.82,1.83,2022-04-02,1758,T,57,6.1NRT,293.39,46.94,D
36.09361,-96.85935,313.48,3.75,1.81,2022-04-02,1758,T,67,6.1NRT,294.83,58.45,D
36.08356,-96.81935,312.92,3.78,1.82,2022-04-02,1758,T,61,6.1NRT,293.31,55.43,D
36.06796,-96.82539,309.33,3.78,1.82,2022-04-02,1758,T,19,6.1NRT,292.29,35.48,D
37.16817,-101.75094,352.59,1.76,1.3,2022-04-02,1758,T,96,6.1NRT,303.98,136.21,D
37.16419,-101.73164,392.36,1.77,1.3,2022-04-02,1758,T,100,6.1NRT,310.47,464.95,D
37.16023,-101.71244,339.69,1.77,1.3,2022-04-02,1758,T,90,6.1NRT,303.44,79.46,D
37.16861,-101.73698,372.55,1.77,1.3,2022-04-02,1758,T,100,6.1NRT,307.06,269.18,D
37.16474,-101.71764,356.87,1.77,1.3,2022-04-02,1758,T,98,6.1NRT,305.63,161.57,D
36.08704,-96.86899,314.72,3.75,1.81,2022-04-02,1758,T,59,6.1NRT,294.84,63.89,D
36.07722,-96.82893,324.75,3.78,1.82,2022-04-02,1758,T,70,6.1NRT,293.24,130.02,D
37.15723,-101.74059,357.65,1.77,1.3,2022-04-02,1758,T,99,6.1NRT,304.28,167.19,D
37.15337,-101.72136,322.58,1.77,1.3,2022-04-02,1758,T,75,6.1NRT,301.59,29.19,D
36.10367,-98.25399,307.54,3.08,1.67,2022-04-02,1758,T,41,6.1NRT,296.04,21.32,D
35.54205,-98.59866,311.66,3.03,1.66,2022-04-02,1758,T,61,6.1NRT,293.8,37.86,D
35.5427,-98.60561,310.28,3.03,1.66,2022-04-02,1758,T,58,6.1NRT,293.75,33.35,D
35.23464,-98.10362,324.18,3.32,1.72,2022-04-02,1758,T,80,6.1NRT,295.78,108.84,D
35.23861,-98.10901,322.16,3.32,1.72,2022-04-02,1758,T,78,6.1NRT,295.79,97.6,D
34.24651,-95.91879,317.8,4.82,2,2022-04-02,1758,T,73,6.1NRT,293.01,124.86,D
34.24788,-95.92281,316.22,4.82,2,2022-04-02,1758,T,70,6.1NRT,293.16,112.24,D
33.84269,-102.05874,322.86,2.02,1.38,2022-04-02,1758,T,70,6.1NRT,306.55,24.97,D
33.0576,-99.30005,313.9,3.18,1.69,2022-04-02,1758,T,36,6.1NRT,299.22,33.14,D
33.05998,-99.30655,315.79,3.18,1.69,2022-04-02,1758,T,53,6.1NRT,299.25,44.68,D
33.6754,-105.01788,334.68,1.35,1.15,2022-04-02,1758,T,83,6.1NRT,307.98,38.86,D
33.67287,-105.00376,322.08,1.35,1.15,2022-04-02,1758,T,66,6.1NRT,306.22,14.64,D
34.32796,-112.05322,322.02,1.17,1.08,2022-04-02,1758,T,72,6.1NRT,306.58,10.42,D
34.32639,-112.04021,328.28,1.17,1.08,2022-04-02,1758,T,80,6.1NRT,305.76,19.11,D
33.87934,-111.31831,316.66,1.09,1.04,2022-04-02,1758,T,58,6.1NRT,303.66,6.43,D
33.70134,-111.6644,320.64,1.12,1.05,2022-04-02,1800,T,62,6.1NRT,307.91,6.92,D
32.73996,-107.25515,328.18,1.1,1.05,2022-04-02,1800,T,75,6.1NRT,310.96,15.23,D
31.59768,-110.29267,324.21,1,1,2022-04-02,1800,T,66,6.1NRT,307.66,9.96,D
31.5962,-110.28223,365.18,1,1,2022-04-02,1800,T,100,6.1NRT,310.94,89.42,D
31.59472,-110.2718,363.9,1,1,2022-04-02,1800,T,100,6.1NRT,311.05,84.9,D
28.67435,-112.58341,312.16,1.09,1.04,2022-04-02,1802,T,53,6.1NRT,301.1,13.68,D
26.64272,-105.73574,324.76,1.66,1.27,2022-04-02,1802,T,67,6.1NRT,302.82,29.31,D
26.80134,-107.27022,324.23,1.32,1.14,2022-04-02,1802,T,72,6.1NRT,302.53,23.41,D
24.60523,-107.02762,322.98,1.49,1.2,2022-04-02,1802,T,66,6.1NRT,307.26,19.34,D
24.22338,-106.0656,314.53,1.76,1.3,2022-04-02,1802,T,38,6.1NRT,294.8,23.11,D
21.06092,-103.75142,321.39,3.02,1.65,2022-04-02,1802,T,66,6.1NRT,306.41,47.9,D
20.52081,-103.21732,324.97,3.39,1.74,2022-04-02,1802,T,74,6.1NRT,311.36,47.56,D
20.52534,-103.22324,324.44,3.39,1.74,2022-04-02,1802,T,69,6.1NRT,311.32,45.83,D
19.41367,-155.27867,334.35,2.29,1.46,2022-04-02,2121,T,82,6.1NRT,301.36,104.89,D
